,agentName,price,address,beds,baths,parking,postcode
4107,Jayde Cashion,620.0,33/1 St David Street FITZROY VIC 3065,2,1,1,3065
4108,Cameron  Gibson,630.0,402 & 403/63 Atherton Road OAKLEIGH VIC 3166,2,2,1,3166
4109,Jayde Cashion,610.0,1/1 Owen Street CARLTON VIC 3053,2,1,1,3053
4110,Kosta Karas,650.0,23 Old Eastern Court OAKLEIGH SOUTH VIC 3167,3,2,4,3167
4111,Samridhi Munjal,625.0,3409/138 Spencer Street MELBOURNE VIC 3000,1,1,0,3000
4112,Bo Natoli,645.0,7/22 The Esplanade ST KILDA VIC 3182,2,1,0,3182
4113,Feroza Ahmed,625.0,114/29 Loranne Street BENTLEIGH VIC 3204,2,2,1,3204
4114,Matthew Swinnerton,650.0,2/41 Alice Street CLAYTON VIC 3168,3,2,1,3168
4115,Sahar Ebadi,640.0,106/777 Doncaster Road DONCASTER VIC 3108,2,2,2,3108
4116,Kelly Amor,620.0,21 College Crescent KEYSBOROUGH VIC 3173,3,1,2,3173
4117,Darren McMullin,630.0,4/35 Dickens Street ELWOOD VIC 3184,2,1,1,3184
4118,Kristian Williams,630.0,74 Merryvale Drive WOLLERT VIC 3750,4,2,2,3750
4119,Lorena Lore,640.0,2010/628 Flinders Street DOCKLANDS VIC 3008,2,1,0,3008
4120,Jayde Cashion,620.0,3/18 Riversdale Road HAWTHORN VIC 3122,2,1,0,3122
4121,Kayla Crea,650.0,3 Park Ave WEST FOOTSCRAY VIC 3012,3,2,2,3012
4122,Kim Te,640.0,1308/16 Pentridge Boulevard COBURG VIC 3058,2,2,1,3058
4123,Kim Te,640.0,1007/16 Pentridge Boulevard COBURG VIC 3058,2,2,1,3058
4124,Kim Te,640.0,1104/16 Pentridge Boulevard COBURG VIC 3058,2,2,1,3058
4125,Jasmine Palioportas,620.0,1/7 Hennessy Street Street CHADSTONE VIC 3148,3,1,1,3148
4126,Artem Chereshkov,650.0,1/25 Byron Street ELWOOD VIC 3184,2,1,2,3184
4127,Kelly Amor,650.0,109/26-28 Broadway ELWOOD VIC 3184,2,2,1,3184
4128,Conny Yang,650.0,U303/65 Dudley Street WEST MELBOURNE VIC 3003,2,2,0,3003
4129,Shermta Flomo,625.0,3/2 Davidson Street SOUTH YARRA VIC 3141,2,1,1,3141
4130,Thea Toogood,625.0,7/26 Auburn Grove HAWTHORN EAST VIC 3123,2,1,1,3123
4131,Sophie Dumas,650.0,22 King Street PRAHRAN VIC 3181,2,1,0,3181
4132,Kim Te,610.0,1113/2 Joseph Road FOOTSCRAY VIC 3011,2,2,1,3011
4133,Angus Brayshaw,620.0,1505/8 Joseph Road FOOTSCRAY VIC 3011,2,2,1,3011
4134,Mary Corso,630.0,206/16 Pentridge Boulevard COBURG VIC 3058,2,2,1,3058
4135,Maria Gutterson,640.0,1111/55 Merchant Street DOCKLANDS VIC 3008,2,1,1,3008
4136,Andrea Picone,620.0,1405/45 Clarke Street SOUTHBANK VIC 3006,2,1,0,3006
4137,Justine Sawford,605.0,2/46 Lorikeet Street NUNAWADING VIC 3131,3,2,2,3131
4138,Leasing Team,620.0,305/136 Burnley Street RICHMOND VIC 3121,2,1,1,3121
4139,Ysabella Dimitrakopoulos,650.0,26 Malmsbury St KEW VIC 3101,2,1,1,3101
4140,Justine Sawford,650.0,82 Roseberry Street HAWTHORN EAST VIC 3123,2,2,1,3123
4141,Leasing Manager Caufield,650.0,G305/11 Normanby Road CAULFIELD NORTH VIC 3161,1,1,0,3161
4142,Harry Whitford,650.0,2/36 Bradley St NEWPORT VIC 3015,2,1,2,3015
4143,Leasing Concierge,630.0,304/109 Inkerman St ST KILDA VIC 3182,2,2,1,3182
4144,Andrea Picone,625.0,2809/45 Clarke Street SOUTHBANK VIC 3006,2,1,0,3006
4145,Zara Prior,650.0,201/42 Cameron Street RICHMOND VIC 3121,1,1,0,3121
4146,Ismaeel Hussain,650.0,"3002B/11 Rose Lane, MELBOURNE VIC 3000",2,1,1,3000
4147,Angus Brayshaw,630.0,109B/72 Ascot Vale Road FLEMINGTON VIC 3031,2,2,1,3031
4148,Angus Brayshaw,620.0,112B/72 Ascot Vale Road FLEMINGTON VIC 3031,2,1,1,3031
4149,Kayla Mouldt,620.0,8 Roycroft Street BARANDUDA VIC 3691,4,2,2,3691
4150,Samridhi Munjal,625.0,1101/250 City Road SOUTHBANK VIC 3006,2,1,0,3006
4151,Jay Trikha,620.0,517/101 Tram Road DONCASTER VIC 3108,3,2,1,3108
4152,Angie Vakrinos,650.0,24 Stratford Road RYE VIC 3941,3,2,2,3941
4153,Angus Brayshaw,640.0,709/16 Pentridge Boulevard COBURG VIC 3058,2,2,1,3058
4154,Liam Mulligan,625.0,6/61 Little Oxford St COLLINGWOOD VIC 3066,2,1,1,3066
4155,Janelle De Iesi,650.0,230 Rossmoyne Street THORNBURY VIC 3071,2,1,4,3071
4156,Thea Toogood,650.0,3/5 Estella Street GLEN IRIS VIC 3146,2,1,1,3146
4157,Carolyn Stephens,630.0,2/22 Well Street BRIGHTON VIC 3186,2,1,1,3186
4158,DIANA JURISIC,625.0,109/166 Wellington Parade EAST MELBOURNE VIC 3002,2,1,1,3002
4159,Aaron Boal,630.0,2701/70 Southbank Boulevard SOUTHBANK VIC 3006,1,1,1,3006
4160,Angus Brayshaw,630.0,G06B/72 Ascot Vale Road FLEMINGTON VIC 3031,2,2,1,3031
4161,Angus Brayshaw,630.0,G01A/72 Ascot Vale Road FLEMINGTON VIC 3031,2,2,1,3031
4162,UKO Royal Park Community Host,640.0,20/109 Manningham St PARKVILLE VIC 3052,1,1,1,3052
4163,Angus Brayshaw,650.0,119/29 Waterline Place WILLIAMSTOWN VIC 3016,2,2,1,3016
4164,Frazer Downes,635.0,402/442 St Kilda Road MELBOURNE VIC 3004,2,2,1,3004
4165,Daniel Temos,650.0,3/34 View Street PASCOE VALE VIC 3044,2,2,1,3044
4166,Laura Scott,650.0,601/245 Queens Parade FITZROY NORTH VIC 3068,2,2,1,3068
4167,Artem Chereshkov,620.0,6/1 Milburn Grove ST KILDA VIC 3182,2,1,2,3182
4168,Oscar Sturm,650.0,4/1275 Burke Road KEW VIC 3101,2,1,1,3101
4169,Carson Mair,630.0,311/333 Ascot Vale Road MOONEE PONDS VIC 3039,2,2,1,3039
4170,Mikaele Horsnell,650.0,901/422 Collins Street MELBOURNE VIC 3000,2,1,0,3000
4171,LIV Aston,635.0,1006/7 Siddeley Street DOCKLANDS VIC 3008,1,1,0,3008
4172,Oscar Sturm,650.0,707/2-14 Albert Road SOUTH MELBOURNE VIC 3205,1,1,1,3205
4173,Maddi Cox,650.0,249 Chesterville Road MOORABBIN VIC 3189,3,1,1,3189
4174,Community Host  UKO Melbourne Central,630.0,707 10 Bennetts Lane MELBOURNE VIC 3000,1,1,0,3000
4175,David Hua,640.0,11 Abbotsford Avenue MALVERN EAST VIC 3145,3,1,0,3145
4176,Brandon Antrim,650.0,7/672 Nicholson Street FITZROY NORTH VIC 3068,2,2,1,3068
4177,Robert Bremner,625.0,110A Kensington Road KENSINGTON VIC 3031,2,1,1,3031
4178,Cooper Cavallo,620.0,3 Milton Avenue ST ALBANS VIC 3021,3,3,2,3021
4179,Gary Lewis,610.0,501/6 Saxon Street BRUNSWICK VIC 3056,1,1,0,3056
4180,Shane Kozaris,625.0,5 Hugo Place BROWN HILL VIC 3350,4,2,2,3350
4181,Phillip Pecora,630.0,49 Luscombe Street BRUNSWICK VIC 3056,3,1,0,3056
4182,Emmanuela Kanavos,650.0,35 Grenda Drive MILL PARK VIC 3082,3,2,5,3082
4183,Sue Ritchie,620.0,4 Unaipon Street LENEVA VIC 3691,4,2,2,3691
4184,Cooper Cavallo,620.0,1608/15 Everage Street MOONEE PONDS VIC 3039,2,2,1,3039
4185,Casey Fraser,640.0,6/51 Kinkora Road HAWTHORN VIC 3122,2,1,1,3122
4186,Daniel Hamilton,610.0,806/673 Latrobe Street DOCKLANDS VIC 3008,2,2,1,3008
4187,Jayde Cashion,650.0,302/119 Turner Street ABBOTSFORD VIC 3067,2,2,1,3067
4188,JORDAN PALMA,650.0,G08W/189 Powlett Street EAST MELBOURNE VIC 3002,2,2,1,3002
4189,Joseph Wong,610.0,111/1011 Toorak Road CAMBERWELL VIC 3124,2,2,1,3124
4190,Gabrielle Perri,620.0,6/480 Gilbert Road PRESTON VIC 3072,2,2,1,3072
4191,Brandon Antrim,630.0,5/51 Stawell Street WEST MELBOURNE VIC 3003,2,2,1,3003
4192,Tara Bourke,650.0,101/1226-1228 Malvern Road MALVERN VIC 3144,2,1,1,3144
4193,Sylvia Hao,630.0,24/158 Clarendon Street THORNBURY VIC 3071,2,2,1,3071
4194,Lydia Hurst,650.0,3 Pickford Street PRAHRAN VIC 3181,3,1,0,3181
4195,Barry Tan,650.0,132 Cornwall Road SUNSHINE VIC 3020,5,2,3,3020
4196,Lydia Hurst,650.0,14/8-10 Kelvin Grove PRAHRAN VIC 3181,2,1,1,3181
4197,Megan McMenamin,640.0,43 Montpelier Drive BERWICK VIC 3806,4,2,2,3806
4198,Lydia Hurst,650.0,36/108 Greville Street PRAHRAN VIC 3181,2,1,1,3181
4199,Leasing Concierge,650.0,102/80 Westbury St ST KILDA EAST VIC 3183,2,2,1,3183
4200,Denis Stavropoulos,650.0,8/24-26 Francis Street CLAYTON VIC 3168,3,1,1,3168
4201,Leasing Concierge,635.0,3/42 Bell St RIPPONLEA VIC 3185,2,1,1,3185
4202,Ruella Head,650.0,2/36-38 Fitzroy Street ST KILDA VIC 3182,1,1,1,3182
4203,Aimee Kirk,640.0,7 Fuller Street BULLEEN VIC 3105,3,2,4,3105
4204,Nhi Dinh,650.0,22 Chesterfield Rd CAIRNLEA VIC 3023,4,2,2,3023
4205,Adrian Biondo,610.0,207/284 Highett Road HIGHETT VIC 3190,2,2,1,3190
4206,Bahire Suleyman,650.0,16 Bayport Drive LANGWARRIN VIC 3910,4,2,2,3910
4207,Melissa Gregory,650.0,29 Alphey Road CLYDE NORTH VIC 3978,4,2,2,3978
4208,Leasing Concierge,650.0,101/2a Nelson St BALACLAVA VIC 3183,2,1,1,3183
4209,Bayside Rentals Leasing Team,620.0,47 Pratt Avenue FRANKSTON SOUTH VIC 3199,3,1,2,3199
4210,Ashleigh O'Brien,650.0,9 Catherine Court LANGWARRIN VIC 3910,3,1,1,3910
4211,Jessica Old,620.0,18 Kokoda Drive SUNBURY VIC 3429,4,2,2,3429
4212,Kayla Van Dort,650.0,91 Lollipop Crescent SUNBURY VIC 3429,4,2,2,3429
4213,Nhi Dinh,640.0,2/23-25 Duke St SUNSHINE VIC 3020,4,2,2,3020
4214,Jarrod Hutchins,620.0,26/23 Atlantic Drive PAKENHAM VIC 3810,4,2,2,3810
4215,Bayside Rentals Leasing Team,650.0,19 Murphy Street CLYDE NORTH VIC 3978,4,2,2,3978
4216,Jacky Johnson,650.0,1/4A Ruth Street GOLDEN SQUARE VIC 3555,3,1,2,3555
4217,Samuel Van Gaalen,630.0,13 Kinross Parade CLYDE NORTH VIC 3978,4,2,2,3978
4218,Josh Barbut,630.0,31 Breens Road CRANBOURNE WEST VIC 3977,3,2,4,3977
4219,Maria Vestri,650.0,10 Peckville Street CLIFTON HILL VIC 3068,2,1,0,3068
4220,Jennifer Burnell,610.0,99 Skyline Way BERWICK VIC 3806,4,2,2,3806
4221,Kristee Coxon,620.0,9 Sikes Road CLYDE NORTH VIC 3978,4,2,2,3978
4222,Ruella Head,650.0,4/29 Fulton Street ST KILDA EAST VIC 3183,3,1,2,3183
4223,Dylan Cropley,640.0,16 Allandale Court WERRIBEE VIC 3030,4,2,5,3030
4224,Deborah Moussa,650.0,605/12 Albert Street HAWTHORN EAST VIC 3123,2,2,1,3123
4225,Brian Boyle,650.0,1/254 Waterloo Road GLENROY VIC 3046,3,1,1,3046
4226,Max Mai,640.0,5/2 Elata Street OAKLEIGH SOUTH VIC 3167,3,2,3,3167
4227,Travis Flint,610.0,25 Brunel Street SOUTH KINGSVILLE VIC 3015,3,1,2,3015
4228,Jarrod Hutchins,650.0,28 Windy Hill Drive MULGRAVE VIC 3170,3,2,0,3170
4229,Jarrod Hutchins,650.0,9 Michigan Grange PAKENHAM VIC 3810,4,2,2,3810
4230,Samantha Maldonado,650.0,22/411 Lygon Street CARLTON VIC 3053,2,1,1,3053
4231,Courtney Dix,650.0,3/12-14 Chomley Street PRAHRAN VIC 3181,2,1,1,3181
4232,Simon Jones - Albert Park,650.0,22/2 Esplanade West PORT MELBOURNE VIC 3207,1,1,1,3207
4233,Anthony Fraser,650.0,2/12 Mitchell Street MENTONE VIC 3194,2,1,1,3194
4234,Melissa Gregory,650.0,83 Positano Circuit BERWICK VIC 3806,4,2,2,3806
4235,Lauren Jackson,610.0,208/16-18 Dalgety Street OAKLEIGH VIC 3166,2,2,1,3166
4236,Andrew Hall,650.0,4/39 Cook Street FLINDERS VIC 3929,2,2,1,3929
4237,Carson Mair,610.0,1811/50 Albert Road SOUTH MELBOURNE VIC 3205,2,1,1,3205
4238,Alicia Cannizzaro,650.0,443 Clarke Street NORTHCOTE VIC 3070,2,1,1,3070
4239,Jayde Cashion,620.0,314/40 Stanley Street COLLINGWOOD VIC 3066,2,1,2,3066
4240,Leasing Concierge,625.0,204/71 Inkerman St ST KILDA VIC 3182,2,1,1,3182
4241,Preet Sandhu,650.0,57 Baker St RICHMOND VIC 3121,3,1,1,3121
4242,Brooke Davis,650.0,708/16 Wardens Walk COBURG VIC 3058,2,2,1,3058
4243,Veronica Coco,650.0,1/2 Park Avenue GLEN HUNTLY VIC 3163,3,1,2,3163
4244,Kellie Finlayson,620.0,8 Stewart Street MURRUMBEENA VIC 3163,2,1,1,3163
4245,Feroza Ahmed,620.0,7/22 Station Avenue MCKINNON VIC 3204,2,1,1,3204
4246,Mikayla Lastavec,650.0,2/75 Eva St CLAYTON VIC 3168,2,1,2,3168
4247,Andrea Picone,650.0,2004/245 City Road SOUTHBANK VIC 3006,2,1,0,3006
4248,Bayside Rentals Leasing Team,650.0,2A Daniel Close PATTERSON LAKES VIC 3197,3,2,2,3197
4249,Lauren Jackson,620.0,14/5-7 Ascot Street MALVERN VIC 3144,3,1,1,3144
4250,DIANA JURISIC,620.0,104M/201 Powlett Street EAST MELBOURNE VIC 3002,2,1,1,3002
4251,Thea Toogood,625.0,601/42 Wilson Street SOUTH YARRA VIC 3141,2,1,1,3141
4252,Abir Ayadi,650.0,205/35 Wilson Street SOUTH YARRA VIC 3141,2,2,1,3141
4253,Melissa Fredman,625.0,2/384A Glen Eira Road CAULFIELD VIC 3162,3,1,0,3162
4254,Carson Mair,610.0,221/14 Elizabeth Street MALVERN VIC 3144,2,2,1,3144
4255,LLC Rental PM 2,635.0,4/309 Bell Street BELLFIELD VIC 3081,2,2,1,3081
4256,Stephanie Allen,630.0,18 Wiltshire Drive KEW VIC 3101,3,1,2,3101
4257,Carson Mair,650.0,309/333 Ascot Vale Road MOONEE PONDS VIC 3039,2,2,1,3039
4258,Daniel Hamilton,650.0,709/85 Market Street SOUTH MELBOURNE VIC 3205,2,1,1,3205
4259,Brooke Davis,650.0,G06B/9S Wardens Walk COBURG VIC 3058,2,2,1,3058
4260,Martin OHalloran,625.0,20/188 Faraday Street CARLTON VIC 3053,2,1,1,3053
4261,Anthony Karpathakis,630.0,105/16-18 Tranmere Avenue CARNEGIE VIC 3163,2,2,1,3163
4262,William Saritschniy,650.0,11 Balfour Avenue HEATHMONT VIC 3135,3,2,2,3135
4263,Chris Bai,650.0,104/757 Toorak Road HAWTHORN EAST VIC 3123,2,2,1,3123
4264,Melissa Fredman,645.0,5/98 Brighton Road RIPPONLEA VIC 3185,3,1,0,3185
4265,Daniel Henderson,650.0,3/107 Ballarat Road MAIDSTONE VIC 3012,3,2,2,3012
4266,Preet Sandhu,650.0,45 Baker Street RICHMOND VIC 3121,3,1,0,3121
4267,Kim Te,640.0,3/92 New Street SOUTH KINGSVILLE VIC 3015,2,2,1,3015
4268,Laura Scott,625.0,501/33 Claremont St SOUTH YARRA VIC 3141,2,1,1,3141
4269,Ismaeel Hussain,650.0,1310/442 Elizabeth Street MELBOURNE VIC 3000,2,1,0,3000
4270,Daniel Hamilton,635.0,1905/8 Downie Street MELBOURNE VIC 3000,2,2,1,3000
4271,Hassan Allouche,625.0,2-6/144 Cumberland Road PASCOE VALE VIC 3044,2,2,1,3044
4272,Kim Te,610.0,13/92 New Street SOUTH KINGSVILLE VIC 3015,2,2,1,3015
4273,Ease Real Estate,650.0,43C MCLEOD ROAD CARRUM VIC 3197,3,2,2,3197
4274,Tali Leckie,650.0,1405/135 A'Beckett Street MELBOURNE VIC 3000,1,1,1,3000
4275,LLC Rental PM 1,720.0,1901/11 Rose Lane MELBOURNE VIC 3000,2,1,0,3000
4276,Sara Sis,650.0,315/81 Riversdale Road HAWTHORN EAST VIC 3123,2,2,1,3123
4277,Kenneth Wu,650.0,411/12 Albert Street HAWTHORN EAST VIC 3123,2,2,1,3123
4278,Hendy Nora,620.0,2507/120 A'beckett Street MELBOURNE VIC 3000,1,1,0,3000
4279,Agata Kobus,620.0, FRANKSTON VIC 3199,3,1,3,3199
4280,Micckey V Grover,650.0,6 Waterhaven Boulevard POINT COOK VIC 3030,4,2,2,3030
4281,Catie Hardeman,650.0,2/435-437 St Kilda Street ELWOOD VIC 3184,2,1,1,3184
4282,Shae Lawrie,625.0,19 Coryule Rd MOUNT MARTHA VIC 3934,3,1,2,3934
4283,Harcourts Vermont South,650.0,30 Charles Green Ave ENDEAVOUR HILLS VIC 3802,5,2,4,3802
4284,Leasing Department,610.0,181 Mornington Crescent NAR NAR GOON VIC 3812,4,2,2,3812
4285,Dale Browning,650.0,109/8 Elliott Avenue CARNEGIE VIC 3163,2,1,1,3163
4286,Xavier  Sukra,650.0,1/65 Mascoma Street STRATHMORE VIC 3041,2,2,1,3041
4287,Leasing ...,650.0,1/19 Kimberley Drive CHIRNSIDE PARK VIC 3116,3,2,1,3116
4288,Ray White Rental Centre,620.0,28 Blackwood Park Road FERNTREE GULLY VIC 3156,3,1,1,3156
4289,Josh Patlazhanu,650.0,1708/9 Power Street SOUTHBANK VIC 3006,2,1,0,3006
4290,Hendy Nora,620.0,3206/120 A'beckett Street MELBOURNE VIC 3000,1,1,0,3000
4291,Jason Herbert,650.0,G07/525 Whitehorse Road SURREY HILLS VIC 3127,3,2,2,3127
4292,Nneka Ononye,650.0,11 Ferndale Crescent HIGHTON VIC 3216,4,2,4,3216
4293,Alexandra Bugeja,640.0,29 Water Fern Grove GREENVALE VIC 3059,4,2,2,3059
4294,Ildiko  Orsos,610.0,14 Melfi Street CLYDE VIC 3978,4,2,2,3978
4295,Victoria Galea,650.0,238 Frontier Avenue AINTREE VIC 3336,5,3,2,3336
4296,First National Real Estate Latrobe,620.0,27 Ashworth Drive TRARALGON VIC 3844,4,2,2,3844
4297,Rachel  Double,610.0,2/30 Broadway CAPEL SOUND VIC 3940,3,2,2,3940
4298,Tanya Alley,650.0,2/1A Peel Street WINDSOR VIC 3181,2,2,1,3181
4299,Tali Leckie,625.0,1309/285 La Trobe Street MELBOURNE VIC 3000,1,1,0,3000
4300,Emma Smith,620.0,1901/33 Clarke Street SOUTHBANK VIC 3006,2,1,0,3006
4301,Zane Mance,650.0,705/2 Claremont Street SOUTH YARRA VIC 3141,2,1,1,3141
4302,Luisa Abbate,650.0,1/83 Asling Street BRIGHTON VIC 3186,2,1,1,3186
4303,Imigen Johnson,650.0,1/1 Lorensen Avenue COBURG NORTH VIC 3058,3,2,2,3058
4304,Daniel Biviano,620.0,1/2 Arnot Street BRIGHTON EAST VIC 3187,3,1,1,3187
4305,Stella Patselis,630.0,108/216 Bay Road SANDRINGHAM VIC 3191,2,2,1,3191
4306,William Reynolds-Ferraro,615.0,20 Cromwell Court BLACKBURN VIC 3130,3,2,2,3130
4307,Lachie Beekman,650.0,24 Wandella Road MORNINGTON VIC 3931,3,1,2,3931
4308,Ildiko  Orsos,650.0,21 Riverbank Close CLYDE NORTH VIC 3978,4,2,2,3978
4309,No Agent Property - VIC,630.0,32 Victoria PRESTON VIC 3072,2,1,2,3072
4310,Iman Hasan,650.0,4 Dickens Street YARRAVILLE VIC 3013,2,2,2,3013
4311,Jamison Edwards,650.0,51 Lyall Street HASTINGS VIC 3915,4,2,2,3915
4312,Samantha Stephenson,630.0,5/106 Addison Street ELWOOD VIC 3184,2,1,1,3184
4313,Leasing Division,620.0,18 Maude Avenue GLENROY VIC 3046,4,1,4,3046
4314,Bayside Rental Department,610.0,164 Wickham Road HIGHETT VIC 3190,2,1,1,3190
4315,Ebony Wise,650.0,1 Cyril Street PRAHRAN VIC 3181,2,1,0,3181
4316,Grace Lu,630.0,806B/845 Whitehorse Road BOX HILL VIC 3128,2,1,0,3128
4317,Pardeep Chahal,620.0,22 Snowsill Circuit POINT COOK VIC 3030,4,2,2,3030
4318,Ray White Pakenham Rental Team,610.0,5 Clarendon Street PAKENHAM VIC 3810,4,2,2,3810
4319,Natasha Stephens,630.0,2/14 Wallace Avenue OAKLEIGH SOUTH VIC 3167,3,4,2,3167
4320,Leasing Department,620.0,21 Pelham Drive CLYDE VIC 3978,4,2,2,3978
4321,Kerry Lucas,650.0,83 New Street RINGWOOD VIC 3134,4,2,2,3134
4322,Danielle Reid,650.0,30 Mat Rush Avenue BUNDOORA VIC 3083,4,2,2,3083
4323,Jody Virgona,650.0,104/665 Centre Road BENTLEIGH EAST VIC 3165,2,2,1,3165
4324,Danny Campos,630.0,2008/152 Sturt Street SOUTHBANK VIC 3006,2,2,1,3006
4325,Lachie Whitehead,630.0,201/45 Ulupna Road ORMOND VIC 3204,2,2,1,3204
4326,Annie Nguyen,650.0,15 Ben Thanh Place SUNSHINE NORTH VIC 3020,4,2,2,3020
4327,Helen Ly,650.0,94 Ridgemont Drive BERWICK VIC 3806,4,2,2,3806
4328,Kobe Shandley,610.0,1/42 Crest Grove NUNAWADING VIC 3131,3,2,1,3131
4329,James Wright,650.0,9 Nairn Close WARRNAMBOOL VIC 3280,4,2,2,3280
4330,Diana Camacho,650.0,2619/551 Swanston Street CARLTON VIC 3053,2,1,0,3053
4331,Cassandra Ioannidis,650.0,3 Hovell Street MERNDA VIC 3754,4,3,2,3754
4332,Luisa Abbate,650.0,1661 Dandenong Road OAKLEIGH EAST VIC 3166,3,1,2,3166
4333,Victoria Tsonis,650.0,506/812 Sydney Road BRUNSWICK VIC 3056,2,2,2,3056
4334,Minmin Winand,650.0,2/51 Bowmore Road NOBLE PARK VIC 3174,3,2,3,3174
4335,Rental Dept - Barry Plant Noble Park,620.0,2/1206-1208 Heatherton Road NOBLE PARK VIC 3174,3,2,2,3174
4336,Forest Hill Rentals,650.0,20 Marong Terrace FOREST HILL VIC 3131,3,2,2,3131
4337,Stockdale & Leggo Reservoir,650.0,56 Erin Street PRESTON VIC 3072,3,1,0,3072
4338,Sophia Wu,630.0,13 Ketnor St CRANBOURNE VIC 3977,5,2,2,3977
4339,Rebecca Bassett,650.0,1 Carter Court FRANKSTON VIC 3199,3,1,2,3199
4340,Jovy Marzan,620.0,3010/1 Balston Street SOUTHBANK VIC 3006,1,1,1,3006
4341,Tiffany Pan,630.0,14 Kemp Avenue MOUNT WAVERLEY VIC 3149,3,1,2,3149
4342,Briana Gibb,625.0,6/77 Church Road CARRUM VIC 3197,2,1,1,3197
4343,Ray White Rental Centre,620.0,1/24 Springfield Road BORONIA VIC 3155,3,2,2,3155
4344,Sia Neveskiotis,650.0,4/25 Cameron Street COBURG VIC 3058,2,2,1,3058
4345,Elise Pascall,650.0,23 Perennial Rise GROVEDALE VIC 3216,4,2,2,3216
4346,Mooroolbark Rentals,625.0,15A Nolan Avenue MOOROOLBARK VIC 3138,3,2,2,3138
4347,Kevin Dong,620.0,914/105 Batman Street WEST MELBOURNE VIC 3003,1,1,1,3003
4348,Sarita Anumalla,650.0,2 Fleming Street NOBLE PARK VIC 3174,3,3,2,3174
4349,Ming Kok,630.0,17 St James Court WATSONIA VIC 3087,3,2,2,3087
4350,Gary Woods,650.0,244 Boundary Road PASCOE VALE VIC 3044,4,2,2,3044
4351,Belinda  Foreman,650.0,71 Stoneleigh Circuit WILLIAMS LANDING VIC 3027,4,2,2,3027
4352,Chris Sun,650.0,14 Quentin Street FOREST HILL VIC 3131,3,1,2,3131
4353,Kay Kwok,650.0,205/308 Burwood Highway BURWOOD VIC 3125,2,1,0,3125
4354,Prince Gujral,620.0,6 Caspian Street BONNIE BROOK VIC 3335,4,2,2,3335
4355,Shaye Williams,640.0,124 Clarendon Drive SOMERVILLE VIC 3912,3,1,2,3912
4356,Nicki Pellinger-Riley,630.0,264 Wonga Road WARRANWOOD VIC 3134,3,2,4,3134
4357,Annabelle Munt,650.0,103/36 Lynch Street HAWTHORN VIC 3122,2,1,1,3122
4358,Michelle Burns,650.0,2/16 Tennyson Street ELWOOD VIC 3184,2,1,1,3184
4359,Julie Chow,650.0,631 Dorset Road BAYSWATER NORTH VIC 3153,3,1,1,3153
4360,Bella Perruzza,620.0,67/1a St Kilda Road ST KILDA VIC 3182,2,1,1,3182
4361,Jarrod Hutchins,650.0,33 Janice Street OFFICER VIC 3809,4,2,2,3809
4362,Kenneth Wu,620.0,19 Mein Street SPRINGVALE VIC 3171,3,1,3,3171
4363,Jessica Begg-McColl,650.0,3/8 Richmond Court GEELONG VIC 3220,3,2,2,3220
4364,Olivia McMahon,650.0,16 Lawler Street POINT COOK VIC 3030,3,2,0,3030
4365,Maria Kominakis,650.0,30 Therese Avenue MOUNT WAVERLEY VIC 3149,3,1,2,3149
4366,Nathan Budge-Welsh,620.0,5/25 Somerville Road YARRAVILLE VIC 3013,2,1,1,3013
4367,Ildiko  Orsos,630.0,55 Cultivation Circuit CLYDE VIC 3978,4,2,2,3978
4368,Sophie Bridges,610.0,9 Fossil Street CLYDE NORTH VIC 3978,4,2,2,3978
4369,Jordan Nunns,625.0,1111/228 La Trobe Street MELBOURNE VIC 3000,1,1,0,3000
4370,Amanda Carr,650.0,2/150 Woods Street NEWPORT VIC 3015,3,2,2,3015
4371,Natalie Micevic,640.0,5 Valetta St MICKLEHAM VIC 3064,4,3,2,3064
4372,Amanda Carr,620.0,13 Crosby Street TRUGANINA VIC 3029,4,2,2,3029
4373,Laura Miller,620.0,4 Treasure Street CASTLEMAINE VIC 3450,3,1,1,3450
4374,Harpreet Sandhu,650.0,143 Antares Parade KALKALLO VIC 3064,5,2,2,3064
4375,Lucie Olivier,650.0,27 Parwan Crescent MORNINGTON VIC 3931,3,1,1,3931
4376,Leasing ...,650.0,8 Alain Avenue SOUTH MORANG VIC 3752,4,2,2,3752
4377,Rodolfo Ottobrini,624.0,A212/348 Macaulay Road KENSINGTON VIC 3031,1,1,0,3031
4378,Ray White Rental Centre,620.0,487 Scoresby Road FERNTREE GULLY VIC 3156,4,3,2,3156
4379,Frank Du,650.0,4809/33 Rose Lane MELBOURNE VIC 3000,2,1,1,3000
4380,Amy Jaques,625.0,29B Gwynne Street HAMLYN HEIGHTS VIC 3215,3,3,2,3215
4381,John Melatti,610.0,715/33 BLACKWOOD STREET NORTH MELBOURNE VIC 3051,2,1,0,3051
4382,Amanda Carr,630.0,12 James Street WILLIAMSTOWN VIC 3016,3,1,0,3016
4383,Leasing Department,640.0,203/23 Mackenzie Street MELBOURNE VIC 3000,2,1,0,3000
4384,Amanda Carr,650.0,102/27 Aitken Street WILLIAMSTOWN VIC 3016,2,2,1,3016
4385,Felicia Taylor,650.0,28 Lavignon Road WOLLERT VIC 3750,4,2,2,3750
4386,Stephanie  Cantwell,620.0,12 Lewin Street CARRUM DOWNS VIC 3201,4,2,2,3201
4387,Paula Tran,615.0,759 Sydney Road COBURG NORTH VIC 3058,3,1,2,3058
